store_id,store_name,address,city,state,country
ST001642,Daily Pharmacy #1642,25 Garden Lane,New Delhi,Delhi,India
ST001643,Royal Hypermarket #1643,130 Church Street,New Delhi,Delhi,India
ST001644,Green Grocery Store #1644,169 Church Street,New Delhi,Delhi,India
ST001645,Fresh Hypermarket #1645,29 Market Street,Bengaluru,Karnataka,India
ST001646,Quick Grocery Store #1646,41 Main Road,Bengaluru,Karnataka,India
ST001647,Star Supermarket #1647,73 Church Street,Mumbai,Maharashtra,India
ST001648,Prime Grocery Store #1648,158 Lake View Road,Mumbai,Maharashtra,India
ST001649,Daily Supermarket #1649,14 Hill Street,New Delhi,Delhi,India
ST001650,City Pharmacy #1650,125 Hill Street,Bengaluru,Karnataka,India
ST001651,Daily Supermarket #1651,185 Lake View Road,Bengaluru,Karnataka,India
ST001652,Neighborhood Convenience Store #1652,108 Church Street,Mumbai,Maharashtra,India
ST001653,Metro Hypermarket #1653,84 Church Street,Bengaluru,Karnataka,India
ST001654,Metro Supermarket #1654,106 Church Street,New Delhi,Delhi,India
ST001655,Elite Grocery Store #1655,19 Lake View Road,Bengaluru,Karnataka,India
ST001656,Quick Convenience Store #1656,112 Market Street,Bengaluru,Karnataka,India
ST001657,Elite Pharmacy #1657,117 Market Street,New Delhi,Delhi,India
ST001658,Value Grocery Store #1658,118 Church Street,Bengaluru,Karnataka,India
ST001659,Prime Hypermarket #1659,86 Market Street,Bengaluru,Karnataka,India
ST001660,Sunrise Supermarket #1660,16 Station Road,New Delhi,Delhi,India
ST001661,Daily Pharmacy #1661,118 Park Avenue,Mumbai,Maharashtra,India
ST001662,Green Pharmacy #1662,57 Station Road,Mumbai,Maharashtra,India
ST001663,City Convenience Store #1663,157 Market Street,New Delhi,Delhi,India
ST001664,Family Convenience Store #1664,23 Park Avenue,Bengaluru,Karnataka,India
ST001665,Quick Convenience Store #1665,152 Lake View Road,Bengaluru,Karnataka,India
ST001666,Prime Grocery Store #1666,187 Park Avenue,Bengaluru,Karnataka,India
ST001667,Metro Pharmacy #1667,112 Garden Lane,Mumbai,Maharashtra,India
ST001668,Elite Pharmacy #1668,39 Garden Lane,New Delhi,Delhi,India
ST001669,Corner Supermarket #1669,11 Lake View Road,Bengaluru,Karnataka,India
ST001670,Fresh Convenience Store #1670,136 Park Avenue,Mumbai,Maharashtra,India
ST001671,Green Grocery Store #1671,26 Lake View Road,New Delhi,Delhi,India
ST001672,Metro Grocery Store #1672,143 Main Road,Bengaluru,Karnataka,India
ST001673,Metro Grocery Store #1673,92 Station Road,Bengaluru,Karnataka,India
ST001674,Star Pharmacy #1674,5 Lake View Road,Bengaluru,Karnataka,India
ST001675,City Hypermarket #1675,118 Garden Lane,New Delhi,Delhi,India
ST001676,Fresh Convenience Store #1676,119 Market Street,Mumbai,Maharashtra,India
ST001677,City Grocery Store #1677,161 Lake View Road,Mumbai,Maharashtra,India
ST001678,Royal Supermarket #1678,19 Park Avenue,New Delhi,Delhi,India
ST001679,Family Hypermarket #1679,76 Park Avenue,Bengaluru,Karnataka,India
ST001680,Sunrise Hypermarket #1680,139 Garden Lane,New Delhi,Delhi,India
ST001681,Green Pharmacy #1681,21 Garden Lane,New Delhi,Delhi,India
ST001682,Sunrise Hypermarket #1682,132 MG Road,Bengaluru,Karnataka,India
ST001683,Daily Supermarket #1683,94 Lake View Road,Mumbai,Maharashtra,India
ST001684,Fresh Convenience Store #1684,94 Market Street,Mumbai,Maharashtra,India
ST001685,Sunrise Convenience Store #1685,144 Church Street,Bengaluru,Karnataka,India
ST001686,Value Pharmacy #1686,139 Ring Road,Bengaluru,Karnataka,India
ST001687,Sunrise Grocery Store #1687,180 Church Street,New Delhi,Delhi,India
ST001688,Value Pharmacy #1688,69 Hill Street,Mumbai,Maharashtra,India
ST001689,Prime Grocery Store #1689,17 MG Road,Bengaluru,Karnataka,India
ST001690,Quick Hypermarket #1690,129 Hill Street,Mumbai,Maharashtra,India
ST001691,Quick Supermarket #1691,137 Hill Street,New Delhi,Delhi,India
ST001692,Quick Hypermarket #1692,95 Ring Road,New Delhi,Delhi,India
ST001693,Elite Pharmacy #1693,23 Ring Road,Mumbai,Maharashtra,India
ST001694,Elite Grocery Store #1694,74 Ring Road,Bengaluru,Karnataka,India
ST001695,City Supermarket #1695,29 Market Street,Mumbai,Maharashtra,India
ST001696,City Grocery Store #1696,134 Main Road,Bengaluru,Karnataka,India
ST001697,Corner Hypermarket #1697,139 Market Street,New Delhi,Delhi,India
ST001698,Value Grocery Store #1698,114 Main Road,Mumbai,Maharashtra,India
ST001699,Metro Hypermarket #1699,6 Church Street,Bengaluru,Karnataka,India
ST001700,Star Convenience Store #1700,106 Garden Lane,Mumbai,Maharashtra,India
ST001701,Star Hypermarket #1701,84 Lake View Road,New Delhi,Delhi,India
ST001702,Star Convenience Store #1702,136 Hill Street,New Delhi,Delhi,India
ST001703,Quick Grocery Store #1703,146 Market Street,Mumbai,Maharashtra,India
ST001704,City Hypermarket #1704,59 Lake View Road,Mumbai,Maharashtra,India
ST001705,Prime Hypermarket #1705,38 MG Road,Bengaluru,Karnataka,India
ST001706,Quick Hypermarket #1706,159 Market Street,Bengaluru,Karnataka,India
ST001707,Prime Convenience Store #1707,45 Market Street,Bengaluru,Karnataka,India
ST001708,Metro Pharmacy #1708,11 MG Road,Bengaluru,Karnataka,India
ST001709,City Convenience Store #1709,67 MG Road,Mumbai,Maharashtra,India
ST001710,Metro Pharmacy #1710,182 Main Road,New Delhi,Delhi,India
ST001711,Value Hypermarket #1711,96 Lake View Road,Bengaluru,Karnataka,India
ST001712,City Convenience Store #1712,78 Ring Road,New Delhi,Delhi,India
ST001713,Corner Supermarket #1713,197 Market Street,Mumbai,Maharashtra,India
ST001714,Elite Grocery Store #1714,40 Main Road,Mumbai,Maharashtra,India
ST001715,Family Convenience Store #1715,166 Station Road,Mumbai,Maharashtra,India
ST001716,Elite Grocery Store #1716,194 Garden Lane,Mumbai,Maharashtra,India
ST001717,Green Pharmacy #1717,187 Lake View Road,New Delhi,Delhi,India
ST001718,Sunrise Hypermarket #1718,188 Lake View Road,Bengaluru,Karnataka,India
ST001719,City Supermarket #1719,142 Ring Road,New Delhi,Delhi,India
ST001720,Fresh Hypermarket #1720,159 Church Street,Mumbai,Maharashtra,India
ST001721,Value Grocery Store #1721,84 Main Road,Bengaluru,Karnataka,India
ST001722,Star Convenience Store #1722,150 Hill Street,Bengaluru,Karnataka,India
ST001723,Green Pharmacy #1723,51 Main Road,Mumbai,Maharashtra,India
ST001724,Family Supermarket #1724,174 Ring Road,Mumbai,Maharashtra,India
ST001725,Corner Convenience Store #1725,126 MG Road,Bengaluru,Karnataka,India
ST001726,Neighborhood Convenience Store #1726,15 MG Road,New Delhi,Delhi,India
ST001727,City Grocery Store #1727,110 MG Road,New Delhi,Delhi,India
ST001728,Value Grocery Store #1728,73 MG Road,Bengaluru,Karnataka,India
ST001729,Prime Hypermarket #1729,144 Ring Road,Mumbai,Maharashtra,India
ST001730,Sunrise Pharmacy #1730,190 Park Avenue,Mumbai,Maharashtra,India
ST001731,Prime Grocery Store #1731,187 Park Avenue,Bengaluru,Karnataka,India
ST001732,City Grocery Store #1732,154 Ring Road,New Delhi,Delhi,India
ST001733,Metro Pharmacy #1733,122 Hill Street,Mumbai,Maharashtra,India
ST001734,Daily Hypermarket #1734,194 Park Avenue,New Delhi,Delhi,India
ST001735,Fresh Supermarket #1735,164 Station Road,Mumbai,Maharashtra,India
ST001736,City Grocery Store #1736,119 Garden Lane,New Delhi,Delhi,India
ST001737,Metro Pharmacy #1737,98 Station Road,Bengaluru,Karnataka,India
ST001738,Quick Convenience Store #1738,78 Garden Lane,Bengaluru,Karnataka,India
ST001739,Quick Hypermarket #1739,190 Lake View Road,New Delhi,Delhi,India
ST001740,Fresh Pharmacy #1740,40 Station Road,Bengaluru,Karnataka,India
ST001741,Star Hypermarket #1741,121 Ring Road,New Delhi,Delhi,India
ST001742,Corner Hypermarket #1742,126 Church Street,Bengaluru,Karnataka,India
ST001743,Daily Supermarket #1743,127 Ring Road,Mumbai,Maharashtra,India
ST001744,Sunrise Convenience Store #1744,149 Lake View Road,Mumbai,Maharashtra,India
ST001745,Corner Convenience Store #1745,161 Lake View Road,Mumbai,Maharashtra,India
ST001746,Value Supermarket #1746,188 Garden Lane,New Delhi,Delhi,India
ST001747,Royal Supermarket #1747,42 Garden Lane,Mumbai,Maharashtra,India
ST001748,City Supermarket #1748,119 Market Street,Mumbai,Maharashtra,India
ST001749,City Hypermarket #1749,70 MG Road,Bengaluru,Karnataka,India
ST001750,Star Grocery Store #1750,13 Station Road,Mumbai,Maharashtra,India
ST001751,Family Hypermarket #1751,20 Hill Street,New Delhi,Delhi,India
ST001752,Green Pharmacy #1752,47 Ring Road,New Delhi,Delhi,India
ST001753,Green Convenience Store #1753,140 MG Road,Bengaluru,Karnataka,India
ST001754,Royal Hypermarket #1754,78 Station Road,New Delhi,Delhi,India
ST001755,Daily Hypermarket #1755,149 MG Road,New Delhi,Delhi,India
ST001756,Fresh Pharmacy #1756,133 Station Road,Bengaluru,Karnataka,India
ST001757,Green Hypermarket #1757,106 MG Road,Mumbai,Maharashtra,India
ST001758,Daily Pharmacy #1758,40 Hill Street,Bengaluru,Karnataka,India
ST001759,Royal Pharmacy #1759,144 Garden Lane,Bengaluru,Karnataka,India
ST001760,Royal Convenience Store #1760,183 Hill Street,New Delhi,Delhi,India
ST001761,Corner Supermarket #1761,20 Ring Road,Mumbai,Maharashtra,India
ST001762,Elite Pharmacy #1762,123 MG Road,Bengaluru,Karnataka,India
ST001763,Sunrise Hypermarket #1763,36 Lake View Road,Mumbai,Maharashtra,India
ST001764,Family Convenience Store #1764,45 Station Road,Mumbai,Maharashtra,India
ST001765,Sunrise Supermarket #1765,57 Market Street,Bengaluru,Karnataka,India
ST001766,Sunrise Pharmacy #1766,79 Market Street,Bengaluru,Karnataka,India
ST001767,City Pharmacy #1767,109 Ring Road,Bengaluru,Karnataka,India
ST001768,Fresh Supermarket #1768,194 Park Avenue,Mumbai,Maharashtra,India
ST001769,Metro Supermarket #1769,9 Hill Street,Bengaluru,Karnataka,India
ST001770,Fresh Convenience Store #1770,31 Station Road,Mumbai,Maharashtra,India
ST001771,Daily Supermarket #1771,171 Main Road,Mumbai,Maharashtra,India
ST001772,Green Supermarket #1772,155 Church Street,Bengaluru,Karnataka,India
ST001773,Elite Convenience Store #1773,48 MG Road,Bengaluru,Karnataka,India
ST001774,Daily Supermarket #1774,192 Station Road,Bengaluru,Karnataka,India
ST001775,Value Convenience Store #1775,42 Hill Street,Mumbai,Maharashtra,India
ST001776,Metro Convenience Store #1776,146 Ring Road,New Delhi,Delhi,India
ST001777,Royal Supermarket #1777,196 Main Road,New Delhi,Delhi,India
ST001778,Metro Convenience Store #1778,50 Station Road,New Delhi,Delhi,India
ST001779,Elite Pharmacy #1779,2 Ring Road,New Delhi,Delhi,India
ST001780,Elite Pharmacy #1780,182 Lake View Road,New Delhi,Delhi,India
ST001781,Sunrise Hypermarket #1781,48 Lake View Road,New Delhi,Delhi,India
ST001782,City Supermarket #1782,98 Park Avenue,Mumbai,Maharashtra,India
ST001783,Family Pharmacy #1783,105 Ring Road,Bengaluru,Karnataka,India
ST001784,Daily Hypermarket #1784,29 Hill Street,Mumbai,Maharashtra,India
ST001785,Quick Pharmacy #1785,181 Station Road,Mumbai,Maharashtra,India
ST001786,Sunrise Convenience Store #1786,22 MG Road,Bengaluru,Karnataka,India
ST001787,Daily Grocery Store #1787,73 Lake View Road,Mumbai,Maharashtra,India
ST001788,Sunrise Convenience Store #1788,176 Lake View Road,Mumbai,Maharashtra,India
ST001789,Family Pharmacy #1789,75 Park Avenue,Mumbai,Maharashtra,India
ST001790,Royal Pharmacy #1790,122 MG Road,Bengaluru,Karnataka,India
ST001791,Fresh Pharmacy #1791,126 Ring Road,New Delhi,Delhi,India
ST001792,Quick Grocery Store #1792,169 Ring Road,New Delhi,Delhi,India
ST001793,City Supermarket #1793,103 Garden Lane,Mumbai,Maharashtra,India
ST001794,Sunrise Supermarket #1794,17 MG Road,Bengaluru,Karnataka,India
ST001795,Value Pharmacy #1795,153 Park Avenue,Bengaluru,Karnataka,India
ST001796,Metro Supermarket #1796,186 Lake View Road,Mumbai,Maharashtra,India
ST001797,Green Hypermarket #1797,197 Garden Lane,New Delhi,Delhi,India
ST001798,Prime Convenience Store #1798,103 MG Road,New Delhi,Delhi,India
ST001799,Star Grocery Store #1799,104 Lake View Road,New Delhi,Delhi,India
ST001800,Prime Convenience Store #1800,197 Lake View Road,Bengaluru,Karnataka,India
ST001801,Daily Supermarket #1801,126 Lake View Road,Mumbai,Maharashtra,India
ST001802,Star Pharmacy #1802,8 Ring Road,Bengaluru,Karnataka,India
ST001803,Royal Supermarket #1803,128 Main Road,Bengaluru,Karnataka,India
ST001804,Corner Pharmacy #1804,174 MG Road,New Delhi,Delhi,India
ST001805,Prime Pharmacy #1805,160 Ring Road,New Delhi,Delhi,India
ST001806,Star Supermarket #1806,197 Lake View Road,New Delhi,Delhi,India
ST001807,Metro Grocery Store #1807,170 Lake View Road,Mumbai,Maharashtra,India
ST001808,Family Grocery Store #1808,139 MG Road,Mumbai,Maharashtra,India
ST001809,Family Convenience Store #1809,196 Main Road,Bengaluru,Karnataka,India
ST001810,Elite Grocery Store #1810,99 Lake View Road,Bengaluru,Karnataka,India
ST001811,Royal Hypermarket #1811,114 Lake View Road,Mumbai,Maharashtra,India
ST001812,Fresh Supermarket #1812,143 Station Road,Bengaluru,Karnataka,India
ST001813,Quick Pharmacy #1813,35 Station Road,Mumbai,Maharashtra,India
ST001814,Quick Grocery Store #1814,146 Lake View Road,Bengaluru,Karnataka,India
ST001815,Star Convenience Store #1815,147 Lake View Road,New Delhi,Delhi,India
ST001816,Family Grocery Store #1816,130 Main Road,Bengaluru,Karnataka,India
ST001817,Prime Grocery Store #1817,152 Park Avenue,Mumbai,Maharashtra,India
ST001818,Star Convenience Store #1818,197 Station Road,Mumbai,Maharashtra,India
ST001819,Fresh Hypermarket #1819,152 Main Road,Bengaluru,Karnataka,India
ST001820,Royal Pharmacy #1820,90 Garden Lane,Mumbai,Maharashtra,India
ST001821,Green Supermarket #1821,88 Park Avenue,New Delhi,Delhi,India
ST001822,Corner Supermarket #1822,92 Park Avenue,Mumbai,Maharashtra,India
ST001823,Fresh Hypermarket #1823,63 Church Street,New Delhi,Delhi,India
ST001824,Star Pharmacy #1824,152 Ring Road,Mumbai,Maharashtra,India
ST001825,Royal Supermarket #1825,30 MG Road,Mumbai,Maharashtra,India
ST001826,Fresh Pharmacy #1826,84 Main Road,New Delhi,Delhi,India
ST001827,Star Grocery Store #1827,146 Hill Street,Mumbai,Maharashtra,India
ST001828,Prime Grocery Store #1828,179 Lake View Road,Bengaluru,Karnataka,India
ST001829,Fresh Convenience Store #1829,97 Garden Lane,Mumbai,Maharashtra,India
ST001830,Value Grocery Store #1830,26 Lake View Road,New Delhi,Delhi,India
ST001831,Sunrise Supermarket #1831,53 MG Road,New Delhi,Delhi,India
ST001832,Family Grocery Store #1832,87 Market Street,New Delhi,Delhi,India
ST001833,Prime Convenience Store #1833,112 Church Street,Mumbai,Maharashtra,India
ST001834,Star Grocery Store #1834,138 Church Street,Bengaluru,Karnataka,India
ST001835,Prime Hypermarket #1835,77 Garden Lane,Bengaluru,Karnataka,India
ST001836,Green Grocery Store #1836,160 Ring Road,Bengaluru,Karnataka,India
ST001837,Daily Convenience Store #1837,87 Station Road,New Delhi,Delhi,India
ST001838,Neighborhood Supermarket #1838,122 Park Avenue,New Delhi,Delhi,India
ST001839,Value Pharmacy #1839,167 Station Road,Bengaluru,Karnataka,India
ST001840,Green Convenience Store #1840,111 Hill Street,Mumbai,Maharashtra,India
ST001841,Metro Hypermarket #1841,103 Station Road,Mumbai,Maharashtra,India
ST001842,Family Convenience Store #1842,172 Hill Street,Mumbai,Maharashtra,India
ST001843,Elite Pharmacy #1843,161 Hill Street,Bengaluru,Karnataka,India
ST001844,Neighborhood Pharmacy #1844,55 Lake View Road,Mumbai,Maharashtra,India
ST001845,Elite Hypermarket #1845,137 Garden Lane,New Delhi,Delhi,India
ST001846,Elite Grocery Store #1846,187 Main Road,New Delhi,Delhi,India
ST001847,Metro Convenience Store #1847,119 Market Street,Mumbai,Maharashtra,India
ST001848,City Pharmacy #1848,176 Station Road,New Delhi,Delhi,India
ST001849,Corner Grocery Store #1849,17 Church Street,Mumbai,Maharashtra,India
ST001850,Prime Grocery Store #1850,166 Market Street,Mumbai,Maharashtra,India
ST001851,Star Hypermarket #1851,61 Park Avenue,New Delhi,Delhi,India
ST001852,Daily Pharmacy #1852,50 Main Road,Bengaluru,Karnataka,India
ST001853,Green Pharmacy #1853,119 Lake View Road,Mumbai,Maharashtra,India
ST001854,Corner Convenience Store #1854,166 Main Road,Mumbai,Maharashtra,India
ST001855,City Pharmacy #1855,35 Main Road,Mumbai,Maharashtra,India
ST001856,Green Hypermarket #1856,169 Hill Street,Mumbai,Maharashtra,India
ST001857,Star Pharmacy #1857,185 Lake View Road,Bengaluru,Karnataka,India
ST001858,Fresh Supermarket #1858,81 Garden Lane,Bengaluru,Karnataka,India
ST001859,Royal Hypermarket #1859,105 MG Road,Bengaluru,Karnataka,India
ST001860,Corner Supermarket #1860,36 Church Street,New Delhi,Delhi,India
ST001861,Neighborhood Supermarket #1861,129 Ring Road,New Delhi,Delhi,India
ST001862,Star Convenience Store #1862,199 Hill Street,New Delhi,Delhi,India
ST001863,Quick Hypermarket #1863,61 Garden Lane,Bengaluru,Karnataka,India
ST001864,Green Supermarket #1864,85 Garden Lane,Mumbai,Maharashtra,India
ST001865,Green Grocery Store #1865,191 Church Street,New Delhi,Delhi,India
ST001866,Metro Grocery Store #1866,28 Market Street,Bengaluru,Karnataka,India
ST001867,Prime Pharmacy #1867,105 Station Road,Mumbai,Maharashtra,India
ST001868,Fresh Convenience Store #1868,137 MG Road,Mumbai,Maharashtra,India
ST001869,Value Supermarket #1869,109 Lake View Road,New Delhi,Delhi,India
ST001870,Prime Pharmacy #1870,93 Lake View Road,Bengaluru,Karnataka,India
ST001871,Royal Hypermarket #1871,6 Garden Lane,Mumbai,Maharashtra,India
ST001872,Royal Supermarket #1872,170 Main Road,New Delhi,Delhi,India
ST001873,Prime Pharmacy #1873,99 Station Road,New Delhi,Delhi,India
ST001874,Elite Hypermarket #1874,32 Hill Street,New Delhi,Delhi,India
ST001875,Royal Pharmacy #1875,100 Main Road,Mumbai,Maharashtra,India
ST001876,Elite Grocery Store #1876,78 Ring Road,Mumbai,Maharashtra,India
ST001877,Prime Pharmacy #1877,42 Lake View Road,Bengaluru,Karnataka,India
ST001878,Elite Hypermarket #1878,105 Main Road,New Delhi,Delhi,India
ST001879,Royal Hypermarket #1879,200 Lake View Road,Bengaluru,Karnataka,India
ST001880,Sunrise Grocery Store #1880,86 Park Avenue,Mumbai,Maharashtra,India
ST001881,Royal Supermarket #1881,179 Station Road,Bengaluru,Karnataka,India
ST001882,Daily Convenience Store #1882,108 Garden Lane,Mumbai,Maharashtra,India
ST001883,Sunrise Convenience Store #1883,117 Main Road,Mumbai,Maharashtra,India
ST001884,Star Supermarket #1884,48 Lake View Road,New Delhi,Delhi,India
ST001885,Fresh Pharmacy #1885,52 Station Road,Mumbai,Maharashtra,India
ST001886,Neighborhood Hypermarket #1886,29 Market Street,Bengaluru,Karnataka,India
ST001887,Family Pharmacy #1887,197 Market Street,New Delhi,Delhi,India
ST001888,Star Convenience Store #1888,82 Lake View Road,Mumbai,Maharashtra,India
ST001889,Royal Grocery Store #1889,35 Station Road,New Delhi,Delhi,India
